813	0,1,2,3,4,5	1567,7,813,943,813,813	-1,-1,-1,-1,-10,-10
814	0,1,2,3,4,5	1568,8,814,944,814,814	-1,-1,-1,-1,-10,-10
815	0,1,2,3,4,5	1569,9,815,945,815,815	-1,-1,-1,-1,-10,-10
816	0,1,2,3,4,5	1570,10,816,946,816,816	-1,-1,-1,-1,-10,-10
817	0,1,2,3,4,5	1571,11,817,947,817,817	-1,-1,-1,-1,-10,-10
818	0,1,2,3,4,5	1572,12,818,948,818,818	-1,-1,-1,-1,-10,-10
819	0,1,2,3,4,5	1573,13,819,949,819,819	-1,-1,-1,-1,-10,-10
820	0,1,2,3,4,5	1574,14,820,950,820,820	-1,-1,-1,-1,-10,-10
821	0,1,2,3,4,5	1575,15,821,951,821,821	-1,-1,-1,-1,-10,-10
822	0,1,2,3,4,5	1576,16,822,952,822,822	-1,-1,-1,-1,-10,-10
823	0,1,2,3,4,5	1577,17,823,953,823,823	-1,-1,-1,-1,-10,-10
824	0,1,2,3,4,5	1578,18,824,954,824,824	-1,-1,-1,-1,-10,-10
825	0,1,2,3,4,5	1579,19,825,955,825,825	-1,-1,-1,-1,-10,-10
826	0,1,2,3,4,5	1580,20,826,956,826,826	-1,-1,-1,-1,-10,-10
827	0,1,2,3,4,5	1581,21,827,957,827,827	-1,-1,-1,-1,-10,-10
828	0,1,2,3,4,5	1582,22,828,958,828,828	-1,-1,-1,-1,-10,-10
829	0,1,2,3,4,5	1583,23,829,959,829,829	-1,-1,-1,-1,-10,-10
830	0,1,2,3,4,5	1584,24,830,960,830,830	-1,-1,-1,-1,-10,-10
831	0,1,2,3,4,5	1585,25,831,961,831,811	-1,-1,-1,-1,-10,-1
832	0,1,2,3,4,5	1586,26,832,962,832,832	-1,-1,-1,-1,-10,-10
833	0,1,2,3,4,5	1587,27,833,963,833,833	-1,-1,-1,-1,-10,-10
834	0,1,2,3,4,5	1588,28,834,964,834,834	-1,-1,-1,-1,-10,-10
835	0,1,2,3,4,5	1589,29,835,965,835,835	-1,-1,-1,-1,-10,-10
836	0,1,2,3,4,5	1590,30,836,966,836,836	-1,-1,-1,-1,-10,-10
837	0,1,2,3,4,5	1591,31,837,967,857,837	-1,-1,-1,-1,-1,-10
838	0,1,2,3,4,5	1592,32,838,968,838,838	-1,-1,-1,-1,-10,-10
839	0,1,2,3,4,5	1593,33,839,969,839,839	-1,-1,-1,-1,-10,-10
840	0,1,2,3,4,5	1594,34,840,970,840,840	-1,-1,-1,-1,-10,-10
841	0,1,2,3,4,5	1595,35,841,971,841,841	-1,-1,-1,-1,-10,-10
842	0,1,2,3,4,5	1596,36,842,972,842,842	-1,-1,-1,-1,-10,-10
843	0,1,2,3,4,5	1597,37,843,973,843,843	-1,-1,-1,-1,-10,-10
844	0,1,2,3,4,5	1598,38,844,974,844,844	-1,-1,-1,-1,-10,-10
845	0,1,2,3,4,5	1599,39,845,975,845,845	-1,-1,-1,-1,-10,-10
846	0,1,2,3,4,5	1600,40,846,976,846,846	-1,-1,-1,-1,-10,-10
847	0,1,2,3,4,5	1601,41,847,977,847,847	-1,-1,-1,-1,-10,-10
848	0,1,2,3,4,5	1602,42,848,978,848,848	-1,-1,-1,-1,-10,-10
849	0,1,2,3,4,5	1603,43,849,979,849,849	-1,-1,-1,-1,-10,-10
850	0,1,2,3,4,5	1604,44,850,980,850,850	-1,-1,-1,-1,-10,-10
851	0,1,2,3,4,5	1605,45,851,981,851,851	-1,-1,-1,-1,-10,-10
852	0,1,2,3,4,5	1606,46,852,982,852,852	-1,-1,-1,-1,-10,-10
853	0,1,2,3,4,5	1607,47,853,983,853,853	-1,-1,-1,-1,-10,-10
854	0,1,2,3,4,5	1608,48,854,984,854,854	-1,-1,-1,-1,-10,-10
855	0,1,2,3,4,5	1609,49,855,985,855,855	-1,-1,-1,-1,-10,-10
856	0,1,2,3,4,5	1610,50,856,986,856,856	-1,-1,-1,-1,-10,-10
857	0,1,2,3,4,5	1611,51,857,987,857,837	-1,-1,-1,-1,-10,-1
858	0,1,2,3,4,5	1612,52,858,988,858,858	-1,-1,-1,-1,-10,-10
859	0,1,2,3,4,5	1613,53,859,989,859,859	-1,-1,-1,-1,-10,-10
860	0,1,2,3,4,5	1614,54,860,990,860,860	-1,-1,-1,-1,-10,-10
861	0,1,2,3,4,5	1615,55,861,991,861,861	-1,-1,-1,-1,-10,-10
862	0,1,2,3,4,5	1616,56,862,992,862,862	-1,-1,-1,-1,-10,-10
863	0,1,2,3,4,5	1617,57,863,993,883,863	-1,-1,-1,-1,-1,-10
864	0,1,2,3,4,5	1618,58,864,994,864,864	-1,-1,-1,-1,-10,-10
865	0,1,2,3,4,5	1619,59,865,995,865,865	-1,-1,-1,-1,-10,-10
866	0,1,2,3,4,5	1620,60,866,996,866,866	-1,-1,-1,-1,-10,-10
867	0,1,2,3,4,5	1621,61,867,997,867,867	-1,-1,-1,-1,-10,-10
868	0,1,2,3,4,5	1622,62,868,998,868,868	-1,-1,-1,-1,-10,-10
869	0,1,2,3,4,5	1623,63,869,999,869,869	-1,-1,-1,-1,-10,-10
870	0,1,2,3,4,5	1624,64,870,1000,870,870	-1,-1,-1,-1,-10,-10
871	0,1,2,3,4,5	1625,65,871,1001,871,871	-1,-1,-1,-1,-10,-10
872	0,1,2,3,4,5	1626,66,872,1002,872,872	-1,-1,-1,-1,-10,-10
873	0,1,2,3,4,5	1627,67,873,1003,873,873	-1,-1,-1,-1,-10,-10
874	0,1,2,3,4,5	1628,68,874,1004,874,874	-1,-1,-1,-1,-10,-10
875	0,1,2,3,4,5	1629,69,875,1005,875,875	-1,-1,-1,-1,-10,-10
876	0,1,2,3,4,5	1630,70,876,1006,876,876	-1,-1,-1,-1,-10,-10
877	0,1,2,3,4,5	1631,71,877,1007,877,877	-1,-1,-1,-1,-10,-10
878	0,1,2,3,4,5	1632,72,878,1008,878,878	-1,-1,-1,-1,-10,-10
879	0,1,2,3,4,5	1633,73,879,1009,879,879	-1,-1,-1,-1,-10,-10
880	0,1,2,3,4,5	1634,74,880,1010,880,880	-1,-1,-1,-1,-10,-10
881	0,1,2,3,4,5	1635,75,881,1011,881,881	-1,-1,-1,-1,-10,-10
882	0,1,2,3,4,5	1636,76,882,1012,882,882	-1,-1,-1,-1,-10,-10
883	0,1,2,3,4,5	1637,77,883,1013,883,863	-1,-1,-1,-1,-10,-1
884	0,1,2,3,4,5	1638,78,884,1014,884,884	-1,-1,-1,-1,-10,-10
885	0,1,2,3,4,5	1639,79,885,1015,885,885	-1,-1,-1,-1,-10,-10
886	0,1,2,3,4,5	1640,80,886,1016,886,886	-1,-1,-1,-1,-10,-10
887	0,1,2,3,4,5	1641,81,887,1017,887,887	-1,-1,-1,-1,-10,-10
888	0,1,2,3,4,5	1642,82,888,1018,888,888	-1,-1,-1,-1,-10,-10
889	0,1,2,3,4,5	1643,83,889,1019,909,889	-1,-1,-1,-1,-1,-10
890	0,1,2,3,4,5	1644,84,890,1020,890,890	-1,-1,-1,-1,-10,-10
891	0,1,2,3,4,5	1645,85,891,1021,891,891	-1,-1,-1,-1,-10,-10
892	0,1,2,3,4,5	1646,86,892,1022,892,892	-1,-1,-1,-1,-10,-10
893	0,1,2,3,4,5	1647,87,893,1023,893,893	-1,-1,-1,-1,-10,-10
894	0,1,2,3,4,5	1648,88,894,1024,894,894	-1,-1,-1,-1,-10,-10
895	0,1,2,3,4,5	1649,89,895,1025,895,895	-1,-1,-1,-1,-10,-10
896	0,1,2,3,4,5	1650,90,896,1026,896,896	-1,-1,-1,-1,-10,-10
897	0,1,2,3,4,5	1651,91,897,1027,897,897	-1,-1,-1,-1,-10,-10
898	0,1,2,3,4,5	1652,92,898,1028,898,898	-1,-1,-1,-1,-10,-10
899	0,1,2,3,4,5	1653,93,899,1029,899,899	-1,-1,-1,-1,-10,-10
900	0,1,2,3,4,5	1654,94,900,1030,900,900	-1,-1,-1,-1,-10,-10
901	0,1,2,3,4,5	1655,95,901,1031,901,901	-1,-1,-1,-1,-10,-10
902	0,1,2,3,4,5	1656,96,902,1032,902,902	-1,-1,-1,-1,-10,-10
903	0,1,2,3,4,5	1657,97,903,1033,903,903	-1,-1,-1,-1,-10,-10
904	0,1,2,3,4,5	1658,98,904,1034,904,904	-1,-1,-1,-1,-10,-10
905	0,1,2,3,4,5	1659,99,905,1035,905,905	-1,-1,-1,-1,-10,-10
906	0,1,2,3,4,5	1660,100,906,1036,906,906	-1,-1,-1,-1,-10,-10
907	0,1,2,3,4,5	1661,101,907,1037,907,907	-1,-1,-1,-1,-10,-10
908	0,1,2,3,4,5	1662,102,908,1038,908,908	-1,-1,-1,-1,-10,-10
909	0,1,2,3,4,5	1663,103,909,1039,909,889	-1,-1,-1,-1,-10,-1
910	0,1,2,3,4,5	1664,104,910,1040,910,910	-1,-1,-1,-1,-10,-10
911	0,1,2,3,4,5	1665,105,911,1041,911,911	-1,-1,-1,-1,-10,-10
912	0,1,2,3,4,5	1666,106,912,1042,912,912	-1,-1,-1,-1,-10,-10
913	0,1,2,3,4,5	1667,107,913,1043,913,913	-1,-1,-1,-1,-10,-10
914	0,1,2,3,4,5	1668,108,914,1044,914,914	-1,-1,-1,-1,-10,-10
915	0,1,2,3,4,5	1669,109,915,1045,935,915	-1,-1,-1,-1,-1,-10
916	0,1,2,3,4,5	1670,110,916,1046,916,916	-1,-1,-1,-1,-10,-10
917	0,1,2,3,4,5	1671,111,917,1047,917,917	-1,-1,-1,-1,-10,-10
918	0,1,2,3,4,5	1672,112,918,1048,918,918	-1,-1,-1,-1,-10,-10
919	0,1,2,3,4,5	1673,113,919,1049,919,919	-1,-1,-1,-1,-10,-10
920	0,1,2,3,4,5	1674,114,920,1050,920,920	-1,-1,-1,-1,-10,-10
921	0,1,2,3,4,5	1675,115,921,1051,921,921	-1,-1,-1,-1,-10,-10
922	0,1,2,3,4,5	1676,116,922,1052,922,922	-1,-1,-1,-1,-10,-10
923	0,1,2,3,4,5	1677,117,923,1053,923,923	-1,-1,-1,-1,-10,-10
924	0,1,2,3,4,5	1678,118,924,1054,924,924	-1,-1,-1,-1,-10,-10
925	0,1,2,3,4,5	1679,119,925,1055,925,925	-1,-1,-1,-1,-10,-10
926	0,1,2,3,4,5	1680,120,926,1056,926,926	-1,-1,-1,-1,-10,-10
927	0,1,2,3,4,5	1681,121,927,1057,927,927	-1,-1,-1,-1,-10,-10
928	0,1,2,3,4,5	1682,122,928,1058,928,928	-1,-1,-1,-1,-10,-10
929	0,1,2,3,4,5	1683,123,929,1059,929,929	-1,-1,-1,-1,-10,-10
930	0,1,2,3,4,5	1684,124,930,1060,930,930	-1,-1,-1,-1,-10,-10
931	0,1,2,3,4,5	1685,125,931,1061,931,931	-1,-1,-1,-1,-10,-10
932	0,1,2,3,4,5	1686,126,932,1062,932,932	-1,-1,-1,-1,-10,-10
933	0,1,2,3,4,5	1687,127,933,1063,933,933	-1,-1,-1,-1,-10,-10
934	0,1,2,3,4,5	1688,128,934,1064,934,934	-1,-1,-1,-1,-10,-10
935	0,1,2,3,4,5	1689,129,935,1065,935,915	-1,-1,-1,-1,-10,-1
936	0,1,2,3,4,5	1716,156,780,1092,936,936	-20,-20,-20,-20,-10,-10
937	0,1,2,3,4,5	1717,157,781,1093,937,937	-20,-20,-20,-20,-10,-10
938	0,1,2,3,4,5	1718,158,782,1094,938,938	-20,-20,-20,-20,-10,-10
939	0,1,2,3,4,5	1719,159,783,1095,939,939	-20,-20,-20,-20,-10,-10
940	0,1,2,3,4,5	1720,160,784,1096,940,940	-20,-20,-20,-20,-10,-10
941	0,1,2,3,4,5	1721,161,785,1097,941,941	-20,-20,-20,-20,-10,-10
942	0,1,2,3,4,5	1722,162,786,1098,961,942	-20,-20,-20,-20,-1,-10
943	0,1,2,3,4,5	1723,163,787,1099,943,943	-20,-20,-20,-20,-10,-10
944	0,1,2,3,4,5	1724,164,788,1100,944,944	-20,-20,-20,-20,-10,-10
945	0,1,2,3,4,5	1725,165,789,1101,945,945	-20,-20,-20,-20,-10,-10
946	0,1,2,3,4,5	1726,166,790,1102,946,946	-20,-20,-20,-20,-10,-10
947	0,1,2,3,4,5	1727,167,791,1103,947,947	-20,-20,-20,-20,-10,-10
948	0,1,2,3,4,5	1728,168,792,1104,948,948	-20,-20,-20,-20,-10,-10
949	0,1,2,3,4,5	1729,169,793,1105,949,949	-20,-20,-20,-20,-10,-10
950	0,1,2,3,4,5	1730,170,794,1106,950,950	-20,-20,-20,-20,-10,-10
951	0,1,2,3,4,5	1731,171,795,1107,951,951	-20,-20,-20,-20,-10,-10
952	0,1,2,3,4,5	1732,172,796,1108,952,952	-20,-20,-20,-20,-10,-10
953	0,1,2,3,4,5	1733,173,797,1109,953,953	-20,-20,-20,-20,-10,-10
954	0,1,2,3,4,5	1734,174,798,1110,954,954	-20,-20,-20,-20,-10,-10
955	0,1,2,3,4,5	1735,175,799,1111,955,955	-20,-20,-20,-20,-10,-10
956	0,1,2,3,4,5	1736,176,800,1112,956,956	-20,-20,-20,-20,-10,-10
957	0,1,2,3,4,5	1737,177,801,1113,957,957	-20,-20,-20,-20,-10,-10
958	0,1,2,3,4,5	1738,178,802,1114,958,958	-20,-20,-20,-20,-10,-10
959	0,1,2,3,4,5	1739,179,803,1115,959,959	-20,-20,-20,-20,-10,-10
960	0,1,2,3,4,5	1740,180,804,1116,960,960	-20,-20,-20,-20,-10,-10
961	0,1,2,3,4,5	1741,181,805,1117,961,942	-20,-20,-20,-20,-10,-1
962	0,1,2,3,4,5	1716,156,780,1092,962,962	-1,-1,-1,-1,-10,-10
963	0,1,2,3,4,5	1717,157,781,1093,963,963	-1,-1,-1,-1,-10,-10
964	0,1,2,3,4,5	1718,158,782,1094,964,964	-1,-1,-1,-1,-10,-10
965	0,1,2,3,4,5	1719,159,783,1095,965,965	-1,-1,-1,-1,-10,-10
966	0,1,2,3,4,5	1720,160,784,1096,966,966	-1,-1,-1,-1,-10,-10
967	0,1,2,3,4,5	1721,161,785,1097,967,967	-1,-1,-1,-1,-10,-10
968	0,1,2,3,4,5	1722,162,786,1098,987,968	-1,-1,-1,-1,-1,-10
969	0,1,2,3,4,5	1723,163,787,1099,969,969	-1,-1,-1,-1,-10,-10
970	0,1,2,3,4,5	1724,164,788,1100,970,970	-1,-1,-1,-1,-10,-10
971	0,1,2,3,4,5	1725,165,789,1101,971,971	-1,-1,-1,-1,-10,-10
972	0,1,2,3,4,5	1726,166,790,1102,972,972	-1,-1,-1,-1,-10,-10
973	0,1,2,3,4,5	1727,167,791,1103,973,973	-1,-1,-1,-1,-10,-10
974	0,1,2,3,4,5	1728,168,792,1104,974,974	-1,-1,-1,-1,-10,-10
975	0,1,2,3,4,5	1729,169,793,1105,975,975	-1,-1,-1,-1,-10,-10
976	0,1,2,3,4,5	1730,170,794,1106,976,976	-1,-1,-1,-1,-10,-10
977	0,1,2,3,4,5	1731,171,795,1107,977,977	-1,-1,-1,-1,-10,-10
978	0,1,2,3,4,5	1732,172,796,1108,978,978	-1,-1,-1,-1,-10,-10
979	0,1,2,3,4,5	1733,173,797,1109,979,979	-1,-1,-1,-1,-10,-10
980	0,1,2,3,4,5	1734,174,798,1110,980,980	-1,-1,-1,-1,-10,-10
981	0,1,2,3,4,5	1735,175,799,1111,981,981	-1,-1,-1,-1,-10,-10
982	0,1,2,3,4,5	1736,176,800,1112,982,982	-1,-1,-1,-1,-10,-10
983	0,1,2,3,4,5	1737,177,801,1113,983,983	-1,-1,-1,-1,-10,-10
984	0,1,2,3,4,5	1738,178,802,1114,984,984	-1,-1,-1,-1,-10,-10
985	0,1,2,3,4,5	1739,179,803,1115,985,985	-1,-1,-1,-1,-10,-10
986	0,1,2,3,4,5	1740,180,804,1116,986,986	-1,-1,-1,-1,-10,-10
987	0,1,2,3,4,5	1741,181,805,1117,987,968	-1,-1,-1,-1,-10,-1
988	0,1,2,3,4,5	1742,182,806,1118,988,988	-1,-1,-1,-1,-10,-10
989	0,1,2,3,4,5	1743,183,807,1119,989,989	-1,-1,-1,-1,-10,-10
990	0,1,2,3,4,5	1744,184,808,1120,990,990	-1,-1,-1,-1,-10,-10
991	0,1,2,3,4,5	1745,185,809,1121,991,991	-1,-1,-1,-1,-10,-10
992	0,1,2,3,4,5	1746,186,810,1122,992,992	-1,-1,-1,-1,-10,-10
993	0,1,2,3,4,5	1747,187,811,1123,993,993	-1,-1,-1,-1,-10,-10
994	0,1,2,3,4,5	1748,188,812,1124,1013,994	-1,-1,-1,-1,-1,-10
995	0,1,2,3,4,5	1749,189,813,1125,995,995	-1,-1,-1,-1,-10,-10
996	0,1,2,3,4,5	1750,190,814,1126,996,996	-1,-1,-1,-1,-10,-10
997	0,1,2,3,4,5	1751,191,815,1127,997,997	-1,-1,-1,-1,-10,-10
998	0,1,2,3,4,5	1752,192,816,1128,998,998	-1,-1,-1,-1,-10,-10
999	0,1,2,3,4,5	1753,193,817,1129,999,999	-1,-1,-1,-1,-10,-10
1000	0,1,2,3,4,5	1754,194,818,1130,1000,1000	-1,-1,-1,-1,-10,-10
1001	0,1,2,3,4,5	1755,195,819,1131,1001,1001	-1,-1,-1,-1,-10,-10
1002	0,1,2,3,4,5	1756,196,820,1132,1002,1002	-1,-1,-1,-1,-10,-10
1003	0,1,2,3,4,5	1757,197,821,1133,1003,1003	-1,-1,-1,-1,-10,-10
1004	0,1,2,3,4,5	1758,198,822,1134,1004,1004	-1,-1,-1,-1,-10,-10
1005	0,1,2,3,4,5	1759,199,823,1135,1005,1005	-1,-1,-1,-1,-10,-10
1006	0,1,2,3,4,5	1760,200,824,1136,1006,1006	-1,-1,-1,-1,-10,-10
1007	0,1,2,3,4,5	1761,201,825,1137,1007,1007	-1,-1,-1,-1,-10,-10
1008	0,1,2,3,4,5	1762,202,826,1138,1008,1008	-1,-1,-1,-1,-10,-10
1009	0,1,2,3,4,5	1763,203,827,1139,1009,1009	-1,-1,-1,-1,-10,-10
1010	0,1,2,3,4,5	1764,204,828,1140,1010,1010	-1,-1,-1,-1,-10,-10
1011	0,1,2,3,4,5	1765,205,829,1141,1011,1011	-1,-1,-1,-1,-10,-10
1012	0,1,2,3,4,5	1766,206,830,1142,1012,1012	-1,-1,-1,-1,-10,-10
1013	0,1,2,3,4,5	1767,207,831,1143,1013,994	-1,-1,-1,-1,-10,-1
1014	0,1,2,3,4,5	1768,208,832,1144,1014,1014	-1,-1,-1,-1,-10,-10
1015	0,1,2,3,4,5	1769,209,833,1145,1015,1015	-1,-1,-1,-1,-10,-10
1016	0,1,2,3,4,5	1770,210,834,1146,1016,1016	-1,-1,-1,-1,-10,-10
1017	0,1,2,3,4,5	1771,211,835,1147,1017,1017	-1,-1,-1,-1,-10,-10
1018	0,1,2,3,4,5	1772,212,836,1148,1018,1018	-1,-1,-1,-1,-10,-10
1019	0,1,2,3,4,5	1773,213,837,1149,1019,1019	-1,-1,-1,-1,-10,-10
1020	0,1,2,3,4,5	1774,214,838,1150,1039,1020	-1,-1,-1,-1,-1,-10
1021	0,1,2,3,4,5	1775,215,839,1151,1021,1021	-1,-1,-1,-1,-10,-10
1022	0,1,2,3,4,5	1776,216,840,1152,1022,1022	-1,-1,-1,-1,-10,-10
1023	0,1,2,3,4,5	1777,217,841,1153,1023,1023	-1,-1,-1,-1,-10,-10
1024	0,1,2,3,4,5	1778,218,842,1154,1024,1024	-1,-1,-1,-1,-10,-10
1025	0,1,2,3,4,5	1779,219,843,1155,1025,1025	-1,-1,-1,-1,-10,-10
1026	0,1,2,3,4,5	1780,220,844,1156,1026,1026	-1,-1,-1,-1,-10,-10
1027	0,1,2,3,4,5	1781,221,845,1157,1027,1027	-1,-1,-1,-1,-10,-10
1028	0,1,2,3,4,5	1782,222,846,1158,1028,1028	-1,-1,-1,-1,-10,-10
1029	0,1,2,3,4,5	1783,223,847,1159,1029,1029	-1,-1,-1,-1,-10,-10
1030	0,1,2,3,4,5	1784,224,848,1160,1030,1030	-1,-1,-1,-1,-10,-10
1031	0,1,2,3,4,5	1785,225,849,1161,1031,1031	-1,-1,-1,-1,-10,-10
1032	0,1,2,3,4,5	1786,226,850,1162,1032,1032	-1,-1,-1,-1,-10,-10
1033	0,1,2,3,4,5	1787,227,851,1163,1033,1033	-1,-1,-1,-1,-10,-10
1034	0,1,2,3,4,5	1788,228,852,1164,1034,1034	-1,-1,-1,-1,-10,-10
1035	0,1,2,3,4,5	1789,229,853,1165,1035,1035	-1,-1,-1,-1,-10,-10
1036	0,1,2,3,4,5	1790,230,854,1166,1036,1036	-1,-1,-1,-1,-10,-10
1037	0,1,2,3,4,5	1791,231,855,1167,1037,1037	-1,-1,-1,-1,-10,-10
1038	0,1,2,3,4,5	1792,232,856,1168,1038,1038	-1,-1,-1,-1,-10,-10
1039	0,1,2,3,4,5	1793,233,857,1169,1039,1020	-1,-1,-1,-1,-10,-1
1040	0,1,2,3,4,5	1794,234,858,1170,1040,1040	-1,-1,-1,-1,-10,-10
1041	0,1,2,3,4,5	1795,235,859,1171,1041,1041	-1,-1,-1,-1,-10,-10
1042	0,1,2,3,4,5	1796,236,860,1172,1042,1042	-1,-1,-1,-1,-10,-10
1043	0,1,2,3,4,5	1797,237,861,1173,1043,1043	-1,-1,-1,-1,-10,-10
1044	0,1,2,3,4,5	1798,238,862,1174,1044,1044	-1,-1,-1,-1,-10,-10
1045	0,1,2,3,4,5	1799,239,863,1175,1045,1045	-1,-1,-1,-1,-10,-10
1046	0,1,2,3,4,5	1800,240,864,1176,1065,1046	-1,-1,-1,-1,-1,-10
1047	0,1,2,3,4,5	1801,241,865,1177,1047,1047	-1,-1,-1,-1,-10,-10
1048	0,1,2,3,4,5	1802,242,866,1178,1048,1048	-1,-1,-1,-1,-10,-10
1049	0,1,2,3,4,5	1803,243,867,1179,1049,1049	-1,-1,-1,-1,-10,-10
1050	0,1,2,3,4,5	1804,244,868,1180,1050,1050	-1,-1,-1,-1,-10,-10
1051	0,1,2,3,4,5	1805,245,869,1181,1051,1051	-1,-1,-1,-1,-10,-10
1052	0,1,2,3,4,5	1806,246,870,1182,1052,1052	-1,-1,-1,-1,-10,-10
1053	0,1,2,3,4,5	1807,247,871,1183,1053,1053	-1,-1,-1,-1,-10,-10
1054	0,1,2,3,4,5	1808,248,872,1184,1054,1054	-1,-1,-1,-1,-10,-10
1055	0,1,2,3,4,5	1809,249,873,1185,1055,1055	-1,-1,-1,-1,-10,-10
1056	0,1,2,3,4,5	1810,250,874,1186,1056,1056	-1,-1,-1,-1,-10,-10
1057	0,1,2,3,4,5	1811,251,875,1187,1057,1057	-1,-1,-1,-1,-10,-10
1058	0,1,2,3,4,5	1812,252,876,1188,1058,1058	-1,-1,-1,-1,-10,-10
1059	0,1,2,3,4,5	1813,253,877,1189,1059,1059	-1,-1,-1,-1,-10,-10
1060	0,1,2,3,4,5	1814,254,878,1190,1060,1060	-1,-1,-1,-1,-10,-10
1061	0,1,2,3,4,5	1815,255,879,1191,1061,1061	-1,-1,-1,-1,-10,-10
1062	0,1,2,3,4,5	1816,256,880,1192,1062,1062	-1,-1,-1,-1,-10,-10
1063	0,1,2,3,4,5	1817,257,881,1193,1063,1063	-1,-1,-1,-1,-10,-10
1064	0,1,2,3,4,5	1818,258,882,1194,1064,1064	-1,-1,-1,-1,-10,-10
1065	0,1,2,3,4,5	1819,259,883,1195,1065,1046	-1,-1,-1,-1,-10,-1
1066	0,1,2,3,4,5	1820,260,884,1196,1066,1066	-1,-1,-1,-1,-10,-10
1067	0,1,2,3,4,5	1821,261,885,1197,1067,1067	-1,-1,-1,-1,-10,-10
1068	0,1,2,3,4,5	1822,262,886,1198,1068,1068	-1,-1,-1,-1,-10,-10
1069	0,1,2,3,4,5	1823,263,887,1199,1069,1069	-1,-1,-1,-1,-10,-10
1070	0,1,2,3,4,5	1824,264,888,1200,1070,1070	-1,-1,-1,-1,-10,-10
1071	0,1,2,3,4,5	1825,265,889,1201,1071,1071	-1,-1,-1,-1,-10,-10
1072	0,1,2,3,4,5	1826,266,890,1202,1091,1072	-1,-1,-1,-1,-1,-10
1073	0,1,2,3,4,5	1827,267,891,1203,1073,1073	-1,-1,-1,-1,-10,-10
1074	0,1,2,3,4,5	1828,268,892,1204,1074,1074	-1,-1,-1,-1,-10,-10
1075	0,1,2,3,4,5	1829,269,893,1205,1075,1075	-1,-1,-1,-1,-10,-10
1076	0,1,2,3,4,5	1830,270,894,1206,1076,1076	-1,-1,-1,-1,-10,-10
1077	0,1,2,3,4,5	1831,271,895,1207,1077,1077	-1,-1,-1,-1,-10,-10
1078	0,1,2,3,4,5	1832,272,896,1208,1078,1078	-1,-1,-1,-1,-10,-10
1079	0,1,2,3,4,5	1833,273,897,1209,1079,1079	-1,-1,-1,-1,-10,-10
1080	0,1,2,3,4,5	1834,274,898,1210,1080,1080	-1,-1,-1,-1,-10,-10
1081	0,1,2,3,4,5	1835,275,899,1211,1081,1081	-1,-1,-1,-1,-10,-10
1082	0,1,2,3,4,5	1836,276,900,1212,1082,1082	-1,-1,-1,-1,-10,-10
1083	0,1,2,3,4,5	1837,277,901,1213,1083,1083	-1,-1,-1,-1,-10,-10
1084	0,1,2,3,4,5	1838,278,902,1214,1084,1084	-1,-1,-1,-1,-10,-10
1085	0,1,2,3,4,5	1839,279,903,1215,1085,1085	-1,-1,-1,-1,-10,-10
1086	0,1,2,3,4,5	1840,280,904,1216,1086,1086	-1,-1,-1,-1,-10,-10
1087	0,1,2,3,4,5	1841,281,905,1217,1087,1087	-1,-1,-1,-1,-10,-10
1088	0,1,2,3,4,5	1842,282,906,1218,1088,1088	-1,-1,-1,-1,-10,-10
1089	0,1,2,3,4,5	1843,283,907,1219,1089,1089	-1,-1,-1,-1,-10,-10
1090	0,1,2,3,4,5	1844,284,908,1220,1090,1090	-1,-1,-1,-1,-10,-10
1091	0,1,2,3,4,5	1845,285,909,1221,1091,1072	-1,-1,-1,-1,-10,-1
1092	0,1,2,3,4,5,6	1872,312,936,1248,1092,1092,1222	-20,-20,-20,-20,-10,-10,-1
1093	0,1,2,3,4,5,6	1873,313,937,1249,1093,1093,1223	-20,-20,-20,-20,-10,-10,-1
1094	0,1,2,3,4,5,6	1874,314,938,1250,1094,1094,1224	-20,-20,-20,-20,-10,-10,-1
1095	0,1,2,3,4,5,6	1875,315,939,1251,1095,1095,1225	-20,-20,-20,-20,-10,-10,-1
1096	0,1,2,3,4,5,6	1876,316,940,1252,1096,1096,1226	-20,-20,-20,-20,-10,-10,-1
1097	0,1,2,3,4,5,6	1877,317,941,1253,1097,1097,1227	-20,-20,-20,-20,-10,-10,-1
1098	0,1,2,3,4,5,6	1878,318,942,1254,1098,1098,1228	-20,-20,-20,-20,-10,-10,-1
1099	0,1,2,3,4,5,6	1879,319,943,1255,1117,1099,1229	-20,-20,-20,-20,-1,-10,-1
1100	0,1,2,3,4,5,6	1880,320,944,1256,1100,1100,1230	-20,-20,-20,-20,-10,-10,-1
1101	0,1,2,3,4,5,6	1881,321,945,1257,1101,1101,1231	-20,-20,-20,-20,-10,-10,-1
1102	0,1,2,3,4,5,6	1882,322,946,1258,1102,1102,1232	-20,-20,-20,-20,-10,-10,-1
1103	0,1,2,3,4,5,6	1883,323,947,1259,1103,1103,1233	-20,-20,-20,-20,-10,-10,-1
1104	0,1,2,3,4,5,6	1884,324,948,1260,1104,1104,1234	-20,-20,-20,-20,-10,-10,-1
1105	0,1,2,3,4,5,6	1885,325,949,1261,1105,1105,1235	-20,-20,-20,-20,-10,-10,-1
1106	0,1,2,3,4,5,6	1886,326,950,1262,1106,1106,1236	-20,-20,-20,-20,-10,-10,-1
1107	0,1,2,3,4,5,6	1887,327,951,1263,1107,1107,1237	-20,-20,-20,-20,-10,-10,-1
